investor_id	investee_id	ratio_of_investment
6327401a-adbb-eaf8-a0e5-3b594503363f	4ba9e6ed-ef7b-f01f-c9bb-5e86d76375a4	100%
6327401a-adbb-eaf8-a0e5-3b594503363f	4451a7e7-9708-d417-826d-6b7f32ad8ffe	51.00%
6327401a-adbb-eaf8-a0e5-3b594503363f	1a8d7abf-df02-86d9-6d93-787d7d33fe03	100%
c39c41b4-2dbc-d1b0-03b0-d848e77ab8e4	0e69878f-557c-81b3-397e-faa31b9b5125	15.00%
6f11ee42-6495-ab2f-37be-284f03314f69	092f9c6b-dfcd-e1c3-0413-10182ed05b5b	100%
198d94ee-83de-9be0-f3a6-48e987e8d002	68fe045b-aed4-2d94-f27a-2e7404488fe8	80.0%
198d94ee-83de-9be0-f3a6-48e987e8d002	5688952e-3f9e-a1f0-a51d-bfab5212b4d4	100%
198d94ee-83de-9be0-f3a6-48e987e8d002	454152d8-fc71-5234-cea7-573168a3d851	100%
198d94ee-83de-9be0-f3a6-48e987e8d002	58f4bd77-384c-15c6-edf9-2ff1efd2fdf4	100%
198d94ee-83de-9be0-f3a6-48e987e8d002	5103b51c-c172-2797-6a8c-cd12c3bdd3c7	10.5145%
198d94ee-83de-9be0-f3a6-48e987e8d002	a77fa02d-ce8a-3e19-1121-0b7c99404b16	80.0%
a828b7b1-fa07-82f6-38a8-b295286927c9	20b32e46-c7c9-95f7-e0b8-1713f8a1f8ce	51.00%
a828b7b1-fa07-82f6-38a8-b295286927c9	30508be6-59f7-a765-946b-0df8bf620fbc	35.700%
a828b7b1-fa07-82f6-38a8-b295286927c9	9b1733f6-c7c6-c253-85a6-c0e52a9b2509	51.00%
a828b7b1-fa07-82f6-38a8-b295286927c9	7dde9e23-ee5c-a89d-df94-96c9594474af	100%
a828b7b1-fa07-82f6-38a8-b295286927c9	10ca7555-ac3a-3cd9-b069-a10102d79b1a	35.00%
a828b7b1-fa07-82f6-38a8-b295286927c9	135d0791-ad2b-3deb-e3e2-a5f2e9d06e4b	参股
a828b7b1-fa07-82f6-38a8-b295286927c9	c247bbb8-1fb4-4be3-9f46-cbf92ca4ccb8	100%
a828b7b1-fa07-82f6-38a8-b295286927c9	4f221128-95f3-fae3-0bbd-2f1209ae0cd7	100%
a828b7b1-fa07-82f6-38a8-b295286927c9	6a7a3497-2c2c-c8c5-7544-b8cf7a78b749	100%
88db60c9-7177-86ed-c219-dc44c0b01052	d0c991d9-8c5c-df5f-dabf-1157d8d1cdbb	20.0%
88db60c9-7177-86ed-c219-dc44c0b01052	b4425f8c-bec8-874e-214b-fc88fe870e65	10.0%
88db60c9-7177-86ed-c219-dc44c0b01052	a1e9dd5e-b5b9-523d-e67b-8f3b61def584	100%
88db60c9-7177-86ed-c219-dc44c0b01052	e1c932b0-57df-6948-4a0a-98e96a9967bb	59.00%
88db60c9-7177-86ed-c219-dc44c0b01052	211d24ab-ae53-95fa-7708-5b69c18c73a1	20.0%
88db60c9-7177-86ed-c219-dc44c0b01052	8b06a5a1-7844-de5d-1538-11de8f7797e3	100%
88db60c9-7177-86ed-c219-dc44c0b01052	470e510e-9936-8b69-6f70-50765fb476c7	参股
88db60c9-7177-86ed-c219-dc44c0b01052	e0395508-4e9e-9561-36be-4286ef5f3d81	100%
d56f037b-4394-8200-2474-1d58d0a7b417	c97834e9-597d-2e0d-b1c3-4b39bbb26aa9	100%
d56f037b-4394-8200-2474-1d58d0a7b417	047f96ee-969d-eab9-0b0d-852dff5fa881	100%
d56f037b-4394-8200-2474-1d58d0a7b417	89a0840b-d6dd-0280-de96-cbc239541f92	100%
d56f037b-4394-8200-2474-1d58d0a7b417	f1a2f2bd-75cd-1c91-8616-bd16ed26a7da	100%
24806e1a-6279-588c-a5e2-7bcd78b6be97	a6d204dc-a884-09e1-8151-7fba8ff17105	参股
24806e1a-6279-588c-a5e2-7bcd78b6be97	99da6734-6d17-ea20-217d-07bee309318f	51.00%
24806e1a-6279-588c-a5e2-7bcd78b6be97	6e77fa96-3798-2eb8-3896-c5b997ba7311	100%
24806e1a-6279-588c-a5e2-7bcd78b6be97	8087ffb4-34eb-357a-ace3-90e5d951df1e	49.00%
24806e1a-6279-588c-a5e2-7bcd78b6be97	ef093ffd-1abc-a61c-c40d-3621181652a0	100%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	5770c90c-7861-1cbc-25b5-3aaf44b6f99c	100%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	fb0c5dd2-993a-4528-a622-aa45aee0b5ef	60.0%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	52f8f4a2-fbf8-ca04-3e38-53b4161cef30	100%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	d714d32b-4450-966f-8e50-35c14de4fd8f	100%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	46a7e8b1-69ee-a609-d09d-b2acf2147c6f	4.00%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	46562338-e231-2dda-c676-1aac10dc54a4	70.0%
ad1f8b1f-1f33-9bc3-7011-dd61607e87b0	1bd9c250-3e9e-18f2-fc26-4bc8952b97e1	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	3f46c2c3-cfc2-574d-cf70-f1113c45a4dd	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	3351efcc-e053-d2a2-bdcb-e2470e4a1b02	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	64a5b9c7-5cd3-03ec-e145-c9b8f9ccbb74	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	3de5dff2-5abb-5238-c88a-011a53b09020	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	8d2e22b3-3a7f-adcb-386d-981fd28d3a48	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	03fb972a-d87d-d789-cdfc-6a651117fd07	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	f6e3b407-4d4c-1803-ce59-64f1e7b1fcec	51.00%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	e7ed3ccf-a60d-e9b2-8303-236367b552cd	100%
603ebc7e-1bff-564a-48fb-64bf6cca8e57	d5b81ea9-59bc-5dfa-72a9-c7dd3b09b906	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	669f7aa4-d16f-6857-bcfc-78243501cd28	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	1d839f70-bd79-f09e-e264-4e24c2526cb5	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	096cf823-5f71-94a3-f37e-5cc86ba8a137	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	67382d72-0ce4-e757-ac63-13e313d61402	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	a7310378-9b53-fc01-64b1-a2e674972ad5	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	1cbbec3a-e5e2-263a-9340-dcfcbe26df49	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	63b317d2-de44-af8a-e3ab-016952a1ba1f	100%
6758c7f9-420d-8bd5-9f06-7adef58a23f4	2188271d-65d9-3143-72b1-f6089c1bc4c9	100%
7d9660a9-9c77-612e-8884-eda24466235f	1a78d110-ef7a-1fda-6531-4f78b21926b3	100%
7d9660a9-9c77-612e-8884-eda24466235f	e68aa7f4-ddb1-402c-01ce-9543db9b7c0f	100%
7d9660a9-9c77-612e-8884-eda24466235f	4c66fdff-f7f0-079b-77a7-5a968b2124fe	100%
7d9660a9-9c77-612e-8884-eda24466235f	6441d210-b962-1a80-024e-55294aa59f2c	100%
7d9660a9-9c77-612e-8884-eda24466235f	5b765391-9b81-4c01-e971-6e4b04a147bb	100%
7d9660a9-9c77-612e-8884-eda24466235f	24284458-5479-f561-c5ac-b4713c1039fb	100%
7d9660a9-9c77-612e-8884-eda24466235f	ee06f2a6-bf94-d5c7-3ce8-4eaf5a6d491a	0.100%
7d9660a9-9c77-612e-8884-eda24466235f	2f9c3e8d-725d-a8f9-42b2-385bea0c01d9	99.00%
7d9660a9-9c77-612e-8884-eda24466235f	875080ad-451e-c194-26fa-cc79e4aa04b1	99.600%
7d9660a9-9c77-612e-8884-eda24466235f	ff6835f1-d463-9660-e08b-e0d06cb8e441	100%
3492ac6c-ba19-4079-be7c-5cd97d8afb0a	a3c49d15-96a1-ccfd-6f2f-06c39d3f16aa	100%
3492ac6c-ba19-4079-be7c-5cd97d8afb0a	3c628a93-849a-6233-c4cb-4b85b658480c	100%
b9ccb51a-2d39-0e67-77c7-a9c7d3a776be	6c33b32b-f7b1-195d-a5e4-66b6889ca730	100%
b9ccb51a-2d39-0e67-77c7-a9c7d3a776be	94c07224-bce6-d4f1-052b-a4de1c10a015	100%
b9ccb51a-2d39-0e67-77c7-a9c7d3a776be	a1d865ba-cd39-7ead-b667-1c0028521b43	60.0%
b9ccb51a-2d39-0e67-77c7-a9c7d3a776be	06c2313b-ae3c-7dd8-2f8a-c9d4bb15dd39	100%
b9ccb51a-2d39-0e67-77c7-a9c7d3a776be	35b82d56-98d7-6c61-b64e-889d1b0d70d5	100%
b9ccb51a-2d39-0e67-77c7-a9c7d3a776be	3700b60d-6523-0cb7-57d0-554a9cfa521c	100%
bdcc2a30-fd35-7bce-faa1-7ef361847e6c	3167f05b-5f6f-03ec-5e5d-d3c8352f26b3	100%
bdcc2a30-fd35-7bce-faa1-7ef361847e6c	564b501a-09f2-ede8-ebc4-5106f4adbe8d	100%
bdcc2a30-fd35-7bce-faa1-7ef361847e6c	51cea2b7-76f3-0c3c-d9ae-f4ecec1b783e	100%
bdcc2a30-fd35-7bce-faa1-7ef361847e6c	95aa0734-240e-231f-5a5f-a55448e220ed	100%
bdcc2a30-fd35-7bce-faa1-7ef361847e6c	3be80540-8688-8f24-4593-b9345aa0f90d	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	9fd255f0-2f34-2ce2-8254-5a3f52f520c0	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	0b6ff23e-c567-03c8-419d-2eaa1ddcc557	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	6202fc23-02a3-384b-0e74-a28e8267e73a	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	fec09782-614d-cb97-ab36-c025ccc9df1e	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	d593fcb0-099f-4ef0-37bf-75b4808da79d	参股
c5fc4312-679e-5071-e6b5-719fb6a606f8	16aa68ba-d5b1-79c0-8184-f3a30d227691	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	0b6972c1-445d-183d-ebdc-eaf4db1e3d02	25.4669%
c5fc4312-679e-5071-e6b5-719fb6a606f8	15aeec88-beed-a12d-456e-5c5929aac32b	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	0f80928e-287f-52f1-85da-9bed5857c886	100%
c5fc4312-679e-5071-e6b5-719fb6a606f8	5a512142-35b5-006f-8d33-ea428940a3f4	100%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	d81fafa8-9102-6f2a-f477-46bf404d6dcc	100%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	390f56cb-2eb2-79ac-ceec-1b57896813c0	80.0%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	0874fb6e-bcac-d2f6-88e4-655da903a3b4	参股
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	29d6f028-5d52-3824-f84d-3659e89ae31d	100%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	d877175f-0058-12d9-ad13-2b5cfb627aee	51.00%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	56d10627-7983-08e6-062b-4805a31fbe19	100%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	25358b97-7f8b-e73d-f9d6-a564a904ea36	51.00%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	e2784cd0-53b2-1494-4cc7-85a033f48d3c	64.00%
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	1880d5da-bb9d-e2a5-d9fa-e05e92d54477	参股
f33dc6d5-0f4d-60ff-7cee-18dd2eb94df9	eb17f468-b4f7-7245-7620-4ac334ce34b9	100%
281bd2a6-78fb-2af8-d592-b5feda7045ae	50ab51ed-1edd-1572-8983-5e309d7cc22a	100%
281bd2a6-78fb-2af8-d592-b5feda7045ae	1941e8dc-3a52-4bf2-ad8d-3a5ed43093cb	100%
281bd2a6-78fb-2af8-d592-b5feda7045ae	fed2d1ad-4089-caed-ae5f-c9d682028b93	参股
281bd2a6-78fb-2af8-d592-b5feda7045ae	b405d10a-9677-6887-106f-5a7e1ee5b3c0	100%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	3149fcf5-3d02-e564-ec2b-44e1b312e7cd	100%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	b176fea5-fe89-4cad-f1b5-027e4a99543e	51.00%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	35d91ac6-72a0-6e78-21b7-da4cdc16d2dc	70.0%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	cbf7048a-83ab-9f56-cd09-645bdf28a468	51.00%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	84a8de18-01e6-1955-dee8-8273561d00be	60.0%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	bccaf1dd-b05f-49fd-24a0-505184093178	51.00%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	483cd2cf-b8f5-2f11-d41a-b2d0b81338fe	40.0%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	6ff3e6e7-0926-cb57-03af-21631653346d	40.0%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	7bb8a9e8-2ec9-9c03-3691-c02e70451be6	100%
fa04f7c2-4f9c-0742-593f-8ed700da21ed	c7c9e85c-2243-7564-5006-8d8c082f1c80	100%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	8ead5765-cdf5-0119-1481-cfe555953784	1.3333%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	e1ab08bc-900c-de6d-c56b-262e21a5a0f5	100%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	434d903a-a721-156b-a80b-f12c3fd49416	100%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	ca43d78c-0088-fa0d-f145-d0b88ea7f1e2	100%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	4a0293a7-8436-1093-a6ff-730610921ad8	100%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	952ba40a-387d-7c98-7b54-86caf8d86a46	49.00%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	c2ea7e6d-093b-1455-29da-31aaf0b49b84	30.0%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	79d30d05-3431-da94-3522-42a8774ea08b	100%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	668a64a3-d2dc-dc05-cc18-eb37fb72e199	10.0%
e8b6d03c-33e7-3b45-a932-805a10c4cb2a	cba48932-91f7-cb2a-4e95-2b5c74f248e0	100%
73ffe048-1c24-56aa-baf2-81ca3b1769ae	e8711270-b0c1-eae4-1e79-19571b9ed258	10.0%
73ffe048-1c24-56aa-baf2-81ca3b1769ae	b7c1c213-6954-ea5c-384f-4048c11156bd	97.6567%
73ffe048-1c24-56aa-baf2-81ca3b1769ae	5e544628-67e1-a82c-7aa9-c6a966d602c7	100%
5c132905-bd5a-0410-36ce-bd7077a9ddc6	f97f4e17-e757-4bb2-1a25-930f16405967	100%
a0157883-24c1-e0eb-3b2e-b829869b5012	bec92c6a-9e09-1cdb-d169-c86cfc059b4b	100%
a0157883-24c1-e0eb-3b2e-b829869b5012	da788bd9-0f8f-917a-8447-4f2848cf48a9	60.0%
a0157883-24c1-e0eb-3b2e-b829869b5012	3ff6068e-fa18-ffc0-8ccf-ea74f19a870b	100%
a0157883-24c1-e0eb-3b2e-b829869b5012	735c3fc7-fb6f-33b3-fccf-cc34f784927f	90.0880%
a0157883-24c1-e0eb-3b2e-b829869b5012	9d4f78ce-df6c-075f-621a-c57fa00fe816	89.6694%
a0157883-24c1-e0eb-3b2e-b829869b5012	81cd9939-0672-86b9-e725-227e1553dbe7	60.0%
f25167a1-db90-c8d2-adf8-32155750b331	26f8e30b-c78a-7d3a-f9e5-705c3eb9ddfd	100%
f25167a1-db90-c8d2-adf8-32155750b331	c6019bc9-bb3f-1756-a22f-ee35e9f23548	68.3866%
f25167a1-db90-c8d2-adf8-32155750b331	7e0810c6-36ea-3619-4609-5bad8bd8da26	100%
810af318-0675-1e75-7f57-28f28efce558	99352607-497d-40fd-1311-1fde7f7c3ad2	100%
810af318-0675-1e75-7f57-28f28efce558	178ea4d1-6863-af29-be8d-93e3da9af217	100.0000%
810af318-0675-1e75-7f57-28f28efce558	ad881a0e-ea0d-2891-7a61-c64811c0cd79	100%
40e14deb-33ed-f366-2f9f-d066d04170b7	415312dc-6850-4ddb-9dd7-0d4de66a4de9	100%
40e14deb-33ed-f366-2f9f-d066d04170b7	713eaa74-02f7-b24a-16bd-8ff365c92b7b	70.0%
89b1d27f-f868-6e37-4436-a5dbfafd593f	e6ff390b-5742-ab99-c2f6-29125a474eb4	97.5610%
89b1d27f-f868-6e37-4436-a5dbfafd593f	b4e2e153-3467-79e1-d7b0-876595b7dc9a	100%
89b1d27f-f868-6e37-4436-a5dbfafd593f	ebd90239-c507-d48d-f7ca-c74fed615acb	100%
89b1d27f-f868-6e37-4436-a5dbfafd593f	4edf39e0-dfa2-90f7-2f92-dc33b19fbc1b	100%
89b1d27f-f868-6e37-4436-a5dbfafd593f	c79a11db-d20e-7598-6bbf-f800ace56798	100%
89b1d27f-f868-6e37-4436-a5dbfafd593f	9ed21d14-59a5-445a-cb76-4a1c6467582f	90.0%
89b1d27f-f868-6e37-4436-a5dbfafd593f	63ca11af-090b-d524-136c-415d6fb23667	100%
89b1d27f-f868-6e37-4436-a5dbfafd593f	beafdffd-770d-8b2f-843c-1da472f65ade	100%
89b1d27f-f868-6e37-4436-a5dbfafd593f	c3b93698-5eef-42ce-04f4-92d7cc4e7a23	35.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	ce4ebf25-8b1e-803f-cbca-815bd84b2ea3	参股
ef47499a-76f9-11a6-2359-09966a9f9f93	038a0eb5-0e99-dc06-470f-2db80107461b	参股
ef47499a-76f9-11a6-2359-09966a9f9f93	4c9ef1d8-b1b1-bd4c-41f9-878544f07e76	参股
ef47499a-76f9-11a6-2359-09966a9f9f93	8c3377f1-b41a-bff8-4d16-75389b0220b0	51.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	4c14503d-02a8-bec5-688b-272630a28317	51.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	a43107d7-aae3-a2d5-0ef0-70492d05ada3	51.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	ee79e96d-9167-b318-28af-06b140b5da5a	51.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	c6f6029e-1287-f915-990c-7515b98c9b72	51.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	866e9001-731e-4e3c-1260-89750f34030d	51.00%
ef47499a-76f9-11a6-2359-09966a9f9f93	9249169b-324e-db55-8604-85f4027d7c32	51.00%
fe3e1e21-b7f9-3f5e-a860-a3a0893de81c	bd87c881-b7ec-90ff-753f-2db46e0f221e	参股
fe3e1e21-b7f9-3f5e-a860-a3a0893de81c	e965afc0-4ba6-8ee1-c8c7-b2a3535f8820	99.0119%
fe3e1e21-b7f9-3f5e-a860-a3a0893de81c	5a528cef-4725-0fdb-1e7b-57b6bd081401	100%
fe3e1e21-b7f9-3f5e-a860-a3a0893de81c	f16890a0-2f2e-12f3-9524-ce10d8c32d63	1.1765%
fe3e1e21-b7f9-3f5e-a860-a3a0893de81c	b206b480-ff7f-de6a-ef98-beab2be4876c	55.00%
ddb53625-e537-cb32-770c-1609f40ef980	42f6179e-9169-9a47-f2ad-334d7496d582	100%
ddb53625-e537-cb32-770c-1609f40ef980	98b867c6-4781-b4f5-d7d6-dc77bf1578a9	100%
ddb53625-e537-cb32-770c-1609f40ef980	185463e5-d653-2356-6882-7a884277bec6	100%
86a0d2cc-b183-368b-ede3-7456a4354294	35acb46e-4077-c6f3-f4bd-bae2f7f57894	100%
86a0d2cc-b183-368b-ede3-7456a4354294	d809eb48-3848-fd61-ca56-3823d0fd1791	100%
86a0d2cc-b183-368b-ede3-7456a4354294	40217d47-e398-01d7-4bd5-f165cf141002	100%
86a0d2cc-b183-368b-ede3-7456a4354294	d57df00b-c0f2-c02a-0992-d9c37d207677	100%
86a0d2cc-b183-368b-ede3-7456a4354294	a4c3afeb-43b6-ab2f-4665-9e404f4f17e3	100%
86a0d2cc-b183-368b-ede3-7456a4354294	f010050e-2e1e-741b-a9ba-6a2e70d329eb	100%
86a0d2cc-b183-368b-ede3-7456a4354294	a202d0dc-343c-12ee-8b2a-27bdcf45b908	100%
86a0d2cc-b183-368b-ede3-7456a4354294	411e02f1-7885-adb9-4275-62bcb2f8c65d	100%
86a0d2cc-b183-368b-ede3-7456a4354294	c75f5826-e9b2-95b1-c815-869720de1a8e	100%
025087e3-8a17-380e-5b26-c3506f82174a	9efdf26e-0864-0176-76c5-63518ba030e6	100%
b8a8eb2d-498c-34f9-b993-7452679366cb	f02af47a-3f59-3471-b37f-c443630d1b1e	100%
b8a8eb2d-498c-34f9-b993-7452679366cb	a2b18a58-4c50-3cf8-8af7-34e66626b6f5	50.0%
b8a8eb2d-498c-34f9-b993-7452679366cb	617f1e5b-8531-8b66-6a3e-6d08437e33c0	100%
b8a8eb2d-498c-34f9-b993-7452679366cb	7d5b509f-acf3-fd24-fa1d-946563bd7ec5	参股
b8a8eb2d-498c-34f9-b993-7452679366cb	1c619106-d16e-f318-2083-5aa395afef5d	100%
b8a8eb2d-498c-34f9-b993-7452679366cb	ab9d1fbf-7029-37c0-7929-e25544568694	参股
b8a8eb2d-498c-34f9-b993-7452679366cb	3076f864-9a32-00d7-9689-ccd8995eafe0	100%
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	b4849763-390b-0ebc-752e-8f373ea99d56	5.00%
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	3350e948-8ae9-f886-41a8-4aead9fd2559	100%
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	b3b46916-c69c-1acf-dbd6-f5e44638b123	参股
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	87cc01e0-b175-43f7-9fbb-e9d287b419ba	40.0%
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	2e2f46a9-b9af-ce63-4c71-a72d359aa8e3	51.00%
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	305ce58f-9190-a2dd-ebbb-f486d885abad	100%
1c7cb738-b96e-e42a-46b1-d64b2ab7a31c	415e1e46-62a8-b522-0b2b-bfa2b11d5fc8	100%
08213669-ee7d-b38b-0622-b346f91c80ee	4ab3df99-496e-13cf-3cac-f9fb2c4cda53	100%
08213669-ee7d-b38b-0622-b346f91c80ee	da98f480-0c8e-e7c0-7d4e-7696ffcfcac4	100%
08213669-ee7d-b38b-0622-b346f91c80ee	ddbad6a0-7170-0b09-8fe2-4c00d0f81fc9	100%
08213669-ee7d-b38b-0622-b346f91c80ee	09cad9fa-9f59-918f-2acd-27995a4da192	100%
08213669-ee7d-b38b-0622-b346f91c80ee	0fbf0648-0755-ea6a-2556-479565988c75	76.7330%
b9115285-1692-4e93-9c5f-b771cbe7bf51	93b4e551-7d74-4c1d-0bb1-288879eaa249	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	4b5f99ff-20c4-36fa-2871-bd1abcaf0c5c	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	181f6345-4276-2a42-7c4d-b3db447ed451	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	f482e60f-6133-6788-8d3d-8ad91b213bc1	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	bd854c07-1ce8-419b-e4d9-9a49c91111c4	7.00%
b9115285-1692-4e93-9c5f-b771cbe7bf51	bea1e3e2-3c57-75f4-f543-fcf8fad83799	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	44bf924e-1d4f-3536-4c4b-47c0155fd0b9	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	ba0c1273-e6a4-4dd8-52a8-d06ededbab54	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	8f636a83-237b-4565-acca-f51fd056c56c	100%
b9115285-1692-4e93-9c5f-b771cbe7bf51	cfc0e6a5-908e-8bc6-f888-ed0fe2fde9f1	100%
177ed10b-0c03-d621-04ca-5d20f4340cb5	006b1c7d-00b7-4f2f-6311-c1d83b478b61	100%
177ed10b-0c03-d621-04ca-5d20f4340cb5	1e909e0e-6a84-9523-7f9e-6d87a2b730df	10.0%
177ed10b-0c03-d621-04ca-5d20f4340cb5	105c9034-7a0c-62e9-35c8-1ec13e207a4e	7.4074%
177ed10b-0c03-d621-04ca-5d20f4340cb5	0ce6676c-d58d-95dd-a8ef-f2df6d1a004f	70.0%
177ed10b-0c03-d621-04ca-5d20f4340cb5	0b1d470b-dd99-dde1-a603-665efa514d13	51.00%
177ed10b-0c03-d621-04ca-5d20f4340cb5	992e7d1d-033e-af28-7a36-64c83ed475a7	55.00%
177ed10b-0c03-d621-04ca-5d20f4340cb5	c9cf0a6e-5c34-73e2-d6ba-9ad8656e9e30	100%
177ed10b-0c03-d621-04ca-5d20f4340cb5	09af52a2-16f3-abcd-e87a-e76375fca2f6	100%
177ed10b-0c03-d621-04ca-5d20f4340cb5	bb4e0ad1-cd26-8fe0-02cc-8199927aad68	100%
344fc9b6-12b9-cb7b-f128-9da648914b4a	38fdbfb4-e66e-cc19-c89e-f6bd2513ddaa	100%
344fc9b6-12b9-cb7b-f128-9da648914b4a	8da41b8c-2fe1-0ce9-ec12-a75eda98abf7	52.00%
9a446adc-cb85-2f1f-a5e2-f792628fd94c	13449265-c3d8-908b-c9a6-594d42c37e04	100%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	7ff9f14a-c2a4-0e52-46c7-216ed4f26aaf	90.0%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	c8202ae1-2fdf-fdfa-c488-a5f0a6804467	50.0%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	38f3bea5-4e8c-891b-31c6-52e0f25f45c8	100%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	dadaa546-2d5b-a768-2107-284c3cc037de	28.00%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	e1a50542-a2ac-b209-8c22-120a8b2a8d2d	51.00%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	3fa5313d-16ec-b8f6-f0ac-06a7da817d58	100%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	9642934e-7d17-1183-9a3a-262e0d1fd77b	100%
f7acd78d-4fa2-d5e2-c428-f7d72d6782c7	1e56096c-0773-9636-c40a-e6321e289fdb	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	df2f70f5-7372-447b-cdbd-42b79c2c374a	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	4d6f9d0b-8330-36d3-d8a6-bfa340712fc1	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	f2d9328b-e9c6-2c90-ecd5-c88d0abf51d8	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	dfd22c82-39f9-eec6-3a55-a08551bcd472	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	f2e7ce41-30a2-b27b-4f54-5c4b8d8e8afe	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	e4d581fe-beaf-a23b-7180-8d7ecd964812	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	834c42f7-eff9-4290-4bfa-b5aeab61ba55	100%
